city,strategy,requested_routes,actual_routes,new_count,selected_count,capacity_added_total,demand_target_total,demand_without_after_total,demand_left_after_total,provision_total_after,route_unserved_pct,route_cost,after_routes_access_gap,candidate_dir,placement_summary,snapshot_manifest,snapshot_provision_after_routes,snapshot_connectpt_summary,snapshot_connectpt_generated_routes,snapshot_intermodal_replaced,snapshot_accessibility_recomputed,snapshot_graph_nodes,snapshot_graph_edges_source
marseille_france,candidate_or_existing_service,3,3,30,32,24000.0,696.0,0.0,0.0,1.0,63.21839141845703,5.323891639709473,696.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
marseille_france,candidate_service,3,3,30,32,24000.0,696.0,0.0,0.0,1.0,63.21839141845703,5.323891639709473,696.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
marseille_france,existing_service,3,3,30,32,24000.0,696.0,0.0,0.0,1.0,98.56321716308594,6.094206809997559,696.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
marseille_france,general_connectivity,3,3,30,32,24000.0,696.0,0.0,0.0,1.0,94.79936981201172,6.250483512878418,696.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
marseille_france,baseline_no_routes,0,0,33,35,26400.0,696.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
marseille_france,placement_assignment,3,0,33,35,26400.0,696.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/marseille_france/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
temuco_araucan_a_chile,baseline_no_routes,0,0,54,64,43200.0,3092.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
temuco_araucan_a_chile,placement_assignment,3,0,54,64,43200.0,3092.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
temuco_araucan_a_chile,candidate_or_existing_service,3,3,54,64,43200.0,3118.0,0.0,0.0,1.0,0.0,2.080331563949585,3118.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
temuco_araucan_a_chile,candidate_service,3,3,54,64,43200.0,3118.0,0.0,0.0,1.0,0.0,4.5443596839904785,3118.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
temuco_araucan_a_chile,existing_service,3,3,54,64,43200.0,3118.0,0.0,0.0,1.0,0.0,2.814268112182617,3118.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
temuco_araucan_a_chile,general_connectivity,3,3,54,64,43200.0,3092.0,0.0,0.0,1.0,62.555782318115234,4.479666709899902,3092.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/temuco_araucan_a_chile/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
